DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.32.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.493627ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__6C92F9FE0F9192D1333FF4F27A28DE596ED2F6F4, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.225462ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__3FA1C3E1B32C93524FBAF2472B061A9912FB6CCC, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.155933ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_78, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cube.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.120178ms, TagPackageExports=0.051316ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.068866ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004966ms, SerializeSummary=0.010263ms, SerializeNames=0.031453ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019204ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.800863ms, SortExportsSeekfree=0.007279ms, BuildDependencyMap=0.011921ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020199ms, SerializeExports=0.063233ms, SerializeBulkData=0.009269ms, AsyncWrite=0.074822ms, UnaccountedTime=0.116866ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_79, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.028472ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.102632ms, TagPackageExports=0.077140ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.100315ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.003643ms, SerializeSummary=0.008278ms, SerializeNames=0.031121ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.051647ms, SortExportsSeekfreeInner=0.317164ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.244331ms, SerializeBulkData=0.010926ms, AsyncWrite=0.059262ms, UnaccountedTime=0.086412ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_80, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.080779ms, TagPackageExports=0.157259ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.163876ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.003971ms, SerializeSummary=0.009604ms, SerializeNames=0.101969ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.411522ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.011589ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=1.246147ms, SerializeBulkData=0.020199ms, AsyncWrite=0.097003ms, UnaccountedTime=0.132099ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_81, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.092369ms, TagPackageExports=0.242677ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.286706ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005297ms, SerializeSummary=0.010263ms, SerializeNames=0.092369ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.029463ms, SortExportsNonSeekfree=0.014238ms, SortExportsSeekfreeConstructor=0.023838ms, SortExportsSeekfreeInner=0.675712ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.551235ms, SerializeBulkData=0.012912ms, AsyncWrite=0.102632ms, UnaccountedTime=0.123158ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_166, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_82, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/InvalidLightmapSettings.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.100315ms, TagPackageExports=0.103295ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.009269ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.157259ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.047676ms, SerializeBulkData=0.028141ms, AsyncWrite=0.079125ms, UnaccountedTime=0.167523ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_167, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.170834ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_168, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__23B11D0C14DC5B9C0C0D81B28ED055E07DD24DBD, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.237379ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_169, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__87E57DDE6EEE045F0A3F4444DC7E5DDBEB9DA85E, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.101969ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_170, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__8A675B9A7E86ED55344E993623F4FE067048B76B, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.050321ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_83, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/GizmoMaterial.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.559509ms, TagPackageExports=0.152953ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=0.211556ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.007283ms, SerializeSummary=0.012584ms, SerializeNames=0.054955ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.209901ms, SortExportsNonSeekfree=0.061244ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.572089ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.012249ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.004962ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=1.321632ms, SerializeBulkData=0.025161ms, AsyncWrite=0.087734ms, UnaccountedTime=0.098661ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_171, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.010591ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=4399 bytes, Retrieved=true, Duration=0.116535ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_84, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Good64x64TilingNoiseHighFreq.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.083759ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.054628ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.071179ms, SerializeSummary=0.012912ms, SerializeNames=0.021853ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.009935ms, SortExportsSeekfreeInner=0.162553ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002645ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.047673ms, SerializeBulkData=0.007950ms, AsyncWrite=0.056945ms, UnaccountedTime=0.141036ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_172, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.188049ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_85, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultBokeh.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.077136ms, TagPackageExports=0.046682ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.009272ms, SerializeNames=0.017215ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010267ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.154611ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.051647ms, SerializeBulkData=0.008605ms, AsyncWrite=0.071846ms, UnaccountedTime=0.129115ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_173, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=0.582352ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_86, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/PreintegratedSkinBRDF.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.185065ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.050984ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.007283ms, SerializeNames=0.012249ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.149976ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.076808ms, SerializeBulkData=0.009269ms, AsyncWrite=0.085749ms, UnaccountedTime=0.173148ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_174, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=2358 bytes, Retrieved=true, Duration=0.099652ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_87, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.086408ms, TagPackageExports=0.046015ms, BeginCacheForCookedPlatformData=0.034764ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.008937ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.156928ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.045687ms, SerializeBulkData=0.007946ms, AsyncWrite=0.083100ms, UnaccountedTime=0.128787ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_175, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.012584ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=0.087734ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_88, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=1.094848ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.051975ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.010263ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.154275ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.045024ms, SerializeBulkData=0.007614ms, AsyncWrite=0.062905ms, UnaccountedTime=0.152953ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_176, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.29-16.32.30, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.105612ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.29-16.32.30, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.043701ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_89, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.005625ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.076480ms, TagPackageExports=0.046015ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.050321ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003640ms, SerializeSummary=0.007614ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.182752ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010259ms, SerializeExports=0.047013ms, SerializeBulkData=0.010595ms, AsyncWrite=0.059921ms, UnaccountedTime=7.924832ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
