DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.57.21, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.498424ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9ABBC8AB406593A616B067A1A7B55__2B428899F27E2D6E3A3C9710F666754AC9FB0A7C, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.199635ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_64, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_62, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.186723ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_278, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_277, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_53, CachedDataProbablyExists, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_52, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064559ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_54, GetCachedData, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_52, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.098329ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_279, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__20D41DE1BCCF9EE6443F96C322CECD35B94A992F, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.068862ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_280, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_279, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__59FAD77C570B01C5617465FDB47A679EE7AD4E49, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.188380ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_281, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_11F8EAB5495566BDDDFCB5AB464FB668_0__B7ED205613C8C2ECF89DDA42FC365ACB8208A342, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.064228ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_56, CachedDataProbablyExists, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_55, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052307ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_282, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_281, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_57, GetCachedData, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_55, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.099324ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_283, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__7284E281A6B24A9600CAEE2ECDB566ABB53336EC, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.118855ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_284, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_283, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.095349ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__E9F8C4C2723CB0B7F3A8335EADE985B068CEA927, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.232082ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__7F10B03032E2771C6BBF8670043F3BA8560F1B26, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=0.720408ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_56, CachedDataProbablyExists, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_55, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048004ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_65, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__51AD274F439F52B8BB1E5B69A187E99DAB9A8A39, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.300281ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_59, CachedDataProbablyExists, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_58, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_66, CachedDataProbablyExists, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_65, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064228ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_57, GetCachedData, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_55, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.111241ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_60, GetCachedData, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_58, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.294320ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_285, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__FF17930B20A78E32E96B2D52A696AC1925AA966A, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.057939ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_67, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_65, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.147987ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_286, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_285, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044696ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_287, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__D4E9C4CA0C1E7F579FF65DA640DB0D9F8CE7DCF4, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.061579ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_288, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_287, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__8E595EC41C4EED171DE63C77D45F708DE7B06480, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.189040ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_59, CachedDataProbablyExists, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_58, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.060584ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_60, GetCachedData, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_58, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092037ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_289, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8EABD656405F745550967F80E1C16146_0__AE6AD06FAB3CD96B931FCD67B590EFC3D2B813BA, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.065882ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_68, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__F00E021C95427098E22487F494A75933D7C265D3, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.212546ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_290, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_289, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045028ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_69, CachedDataProbablyExists, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_68, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047341ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_70, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_68, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.133753ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_291, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__8268A3AFE4A25C927D823F77002E9BB2DCBDB182, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.062574ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_292, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_291, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043701ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__2DB0D2AD9A068EB1C8DDBB48C6FFC89BA206F2E4, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.156928ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_62, CachedDataProbablyExists, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_61, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_63, GetCachedData, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_61, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082105ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_293, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B169FCC4C071FD8337B06BB45C96__6561EC0C230DD0BA5A0B6FAAB885971F15ADFF36, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.060253ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_294, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_293, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.042710ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_71, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__C38E11AD49F660C51DAD3B231050142C4A1D02CF, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.159245ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_72, CachedDataProbablyExists, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_71, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048004ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__FB0E9C11D4255D5EFA0011C01D77F80E94942759, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.296310ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_73, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_71, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085413ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_65, CachedDataProbablyExists, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_64, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045355ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_295, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8ACE658C427C08B18C64C1976B20B__CFB9B2011531A01451C9610086F6B8C9144EF0E1, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.063565ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_296, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_295, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043370ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_66, GetCachedData, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_64, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138056ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__D4B9379B3017B5B9EB7AD9E1FB04BB1C06707ABC, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.298955ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_75, CachedDataProbablyExists, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_74, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_297, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_721607DC41242FC01D318F85602E1__2C1C093686E401AEAAC8BC83B33987BB31E64861, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.061247ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_298, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_297, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043701ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__FFBFD73762C1E3D1AEF4257245869AB288BDC4BA, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.305247ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_76, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_74, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138719ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_62, CachedDataProbablyExists, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_61, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049662ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_63, GetCachedData, Parent=DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_61, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136066ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_299, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_29DED3334E9DD35308031D879FCBC__2739F731D4B8A597F08D7F7B71A41690DBF2C6BD, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.063237ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_300, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_299, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__C7464E469B3E087CC09546E0C4040B796647FC8A, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.203937ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_68, CachedDataProbablyExists, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_67, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_301, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_51CF10E9498A855BD9BBE1A589B3A__81E556AEA42C2844C2A851D8174D31876D0110B4, StartTime=2015.10.28-21.57.28, HierarchicalDDC, Duration=0.057939ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_69, GetCachedData, Parent=DDCTransactionId0C7646764CC989FD6582729E93123F4E_67, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.101637ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_302, CachedDataProbablyExists, Parent=DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_301, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044364ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_77, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__27591AF091C447933252A5D38A0DE0A8B2F81130, StartTime=2015.10.28-21.57.28, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.217512ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_78, CachedDataProbablyExists, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_77, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048004ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_79, GetCachedData, Parent=DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_77, StartTime=2015.10.28-21.57.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.124481ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
