DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.45.02, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547260ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_61, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorAttract.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.066213ms, TagPackageExports=0.085086ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.038736ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.007287ms, SerializeNames=0.049990ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.018541ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.227116ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010591ms, SerializeExports=0.024833ms, SerializeBulkData=0.007614ms, AsyncWrite=0.053633ms, UnaccountedTime=0.079457ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_62, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorOverview.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.063565ms, TagPackageExports=0.164211ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.164874ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.007614ms, SerializeNames=0.073828ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024501ms, SortExportsNonSeekfree=0.010926ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.407215ms, SortExportsSeekfree=0.007283ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.237048ms, SerializeBulkData=0.010926ms, AsyncWrite=0.063900ms, UnaccountedTime=0.076145ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_146, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.28-21.45.21, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_63, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/TutorialAssets/icon_tab_Levels_40x.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.079457ms, TagPackageExports=0.082437ms, BeginCacheForCookedPlatformData=0.040058ms, SerializeImports=0.058599ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.009600ms, SerializeNames=0.020858ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.168845ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.049330ms, SerializeBulkData=0.007946ms, AsyncWrite=0.069857ms, UnaccountedTime=0.152621ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.28-21.45.21, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=36.053551ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_64, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/ContentIntroCurve.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.066545ms, TagPackageExports=0.018209ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.012912ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.002980ms, SerializeSummary=0.005629ms, SerializeNames=0.010926ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.064228ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.003975ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.007614ms, SerializeBulkData=0.006292ms, AsyncWrite=0.111237ms, UnaccountedTime=0.065554ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_65, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.072505ms, TagPackageExports=0.010926ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.020195ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.006620ms, SerializeNames=0.026487ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.196327ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.315510ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015233ms, SerializeExports=0.011586ms, SerializeBulkData=0.007614ms, AsyncWrite=0.052974ms, UnaccountedTime=0.072833ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_66, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.103295ms, TagPackageExports=0.149641ms, BeginCacheForCookedPlatformData=0.022184ms, SerializeImports=0.197977ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.006292ms, SerializeSummary=0.010263ms, SerializeNames=0.061247ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.031121ms, SortExportsNonSeekfree=0.038404ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.785958ms, SortExportsSeekfree=0.007283ms, BuildDependencyMap=0.013575ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019204ms, SerializeExports=0.223804ms, SerializeBulkData=0.010926ms, AsyncWrite=0.079457ms, UnaccountedTime=0.088062ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_67, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.007283ms, BeginCacheForCookedPlatformData=0.002980ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_147, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.28-21.45.21, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.28-21.45.21, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=8.579354ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_68, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.074159ms, TagPackageExports=0.093360ms, BeginCacheForCookedPlatformData=0.038736ms, SerializeImports=0.058930ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004306ms, SerializeSummary=0.010263ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.167850ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.052974ms, SerializeBulkData=0.013240ms, AsyncWrite=0.084423ms, UnaccountedTime=0.176460ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.10.28-21.45.21, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.108920ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_69, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.006288ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.220824ms, TagPackageExports=0.085086ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.107598ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.010926ms, SerializeNames=0.042047ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.013903ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.419799ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017546ms, SerializeExports=0.136402ms, SerializeBulkData=0.009932ms, AsyncWrite=0.090711ms, UnaccountedTime=0.106607ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_70, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.071511ms, TagPackageExports=0.009932ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.022180ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.007614ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.226449ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.009600ms, SerializeBulkData=0.006955ms, AsyncWrite=0.048667ms, UnaccountedTime=0.064559ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_71, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.066213ms, TagPackageExports=0.018537ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.034433ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.007946ms, SerializeNames=0.033107ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.016555ms, SortExportsNonSeekfree=0.006288ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.524417ms, SortExportsSeekfree=0.008609ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.025161ms, SerializeBulkData=0.007614ms, AsyncWrite=0.081442ms, UnaccountedTime=0.074491ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_72, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.016551ms, FlushStreamingFunc=0.006292ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.111569ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.067540ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.010263ms, SerializeNames=0.028141ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.014897ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.503559ms, SortExportsSeekfree=0.131436ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014901ms, SerializeExports=0.080116ms, SerializeBulkData=0.010267ms, AsyncWrite=0.075486ms, UnaccountedTime=0.110578ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_73, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.101969ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.067540ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.007614ms, SerializeNames=0.028141ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.008941ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.427410ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.115875ms, SerializeBulkData=0.010595ms, AsyncWrite=0.091378ms, UnaccountedTime=0.070516ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_74, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.085417ms, TagPackageExports=0.309221ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.263199ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004303ms, SerializeSummary=0.009272ms, SerializeNames=0.051316ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.534017ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.358220ms, SerializeBulkData=0.010263ms, AsyncWrite=0.120841ms, UnaccountedTime=0.088066ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_75, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.153948ms, TagPackageExports=0.366163ms, BeginCacheForCookedPlatformData=0.009272ms, SerializeImports=0.556529ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.015229ms, SerializeSummary=0.011258ms, SerializeNames=0.093695ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.156596ms, SortExportsNonSeekfree=0.660814ms, SortExportsSeekfreeConstructor=0.011258ms, SortExportsSeekfreeInner=1.237541ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.033107ms, SerializeImportMap=0.006292ms, SerializeExportMap=0.010591ms, SerializeDependencyMap=0.004966ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021186ms, SerializeExports=0.385366ms, SerializeBulkData=0.010595ms, AsyncWrite=0.086412ms, UnaccountedTime=0.118524ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_148, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.10.28-21.45.21, HierarchicalDDC, Duration=0.013907ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.10.28-21.45.21, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=18.033728ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_76, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.080116ms, TagPackageExports=0.091378ms, BeginCacheForCookedPlatformData=0.042044ms, SerializeImports=0.063565ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003975ms, SerializeSummary=0.009600ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004638ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.183079ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.055287ms, SerializeBulkData=0.010263ms, AsyncWrite=0.081442ms, UnaccountedTime=0.189044ms, RunGuid=RunID92CB4067408744C8191967981213F120
