DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.20-16.10.33, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546597ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__728CB71FAFD2E4C073DBD859949037CB00598117, StartTime=2015.11.20-16.11.04, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.683662ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__10B419121147129CD66800CC97EDE0AD2FF2BC3B, StartTime=2015.11.20-16.11.04, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=9.062056ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_150, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorTutorial.uasset, FlushAsyncLoading=0.010923ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.085749ms, TagPackageExports=0.007283ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_151, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorWalkthrough.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.060257ms, TagPackageExports=0.170503ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.169840ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006288ms, SerializeSummary=0.010926ms, SerializeNames=0.070520ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.025824ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.404239ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002980ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.180103ms, SerializeBulkData=0.009269ms, AsyncWrite=0.066545ms, UnaccountedTime=0.082768ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_152, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/NewBlendSpace1D.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.109915ms, TagPackageExports=0.015229ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.026818ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004966ms, SerializeSummary=0.006292ms, SerializeNames=0.025824ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.034433ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.308558ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.018872ms, SerializeBulkData=0.006951ms, AsyncWrite=0.047341ms, UnaccountedTime=31.454657ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_153, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Idle.uasset, FlushAsyncLoading=0.009604ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.164874ms, TagPackageExports=0.189703ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.208244ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004634ms, SerializeSummary=0.009269ms, SerializeNames=0.024833ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.496935ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.208244ms, SerializeBulkData=0.009269ms, AsyncWrite=0.069525ms, UnaccountedTime=3.226608ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_154, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Skeleton.uasset, FlushAsyncLoading=0.011921ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.083100ms, TagPackageExports=0.022512ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.047673ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.010263ms, SerializeNames=0.063565ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.098329ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.048004ms, SerializeBulkData=0.007946ms, AsyncWrite=0.050656ms, UnaccountedTime=0.079457ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_155, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Walk_Fwd.uasset, FlushAsyncLoading=0.007942ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.147991ms, TagPackageExports=0.102632ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.117198ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003971ms, SerializeSummary=0.006955ms, SerializeNames=0.022843ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.395298ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013571ms, SerializeExports=0.118524ms, SerializeBulkData=0.008278ms, AsyncWrite=0.057608ms, UnaccountedTime=155.914215ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_156, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.169177ms, TagPackageExports=0.037409ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.061579ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.006624ms, SerializeSummary=0.010595ms, SerializeNames=0.099652ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.029467ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.536334ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.164874ms, SerializeBulkData=0.010923ms, AsyncWrite=0.108261ms, UnaccountedTime=0.078462ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_157, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Mat.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.130773ms, TagPackageExports=0.572089ms, BeginCacheForCookedPlatformData=0.007946ms, SerializeImports=0.610825ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.059925ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016887ms, SortExportsNonSeekfree=0.032112ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.838600ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019204ms, SerializeExports=1.053132ms, SerializeBulkData=0.018541ms, AsyncWrite=0.148650ms, UnaccountedTime=0.162888ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_158, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_PhysicsAsset.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.077799ms, TagPackageExports=0.250287ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.381391ms, GatherLocalizableTextData=0.004638ms, MarkNames=0.010259ms, SerializeSummary=0.010267ms, SerializeNames=0.054292ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.031121ms, SortExportsNonSeekfree=1.893058ms, SortExportsSeekfreeConstructor=0.025824ms, SortExportsSeekfreeInner=0.605859ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.020858ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.009932ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.292007ms, SerializeBulkData=0.009932ms, AsyncWrite=0.085086ms, UnaccountedTime=0.115875ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_159, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimBlueprintEditorWalkthrough.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.076476ms, TagPackageExports=0.194669ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.208575ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005957ms, SerializeSummary=0.009272ms, SerializeNames=0.065882ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024833ms, SortExportsNonSeekfree=0.006288ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.448599ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002645ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.255588ms, SerializeBulkData=0.009600ms, AsyncWrite=0.064891ms, UnaccountedTime=0.083432ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_160, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_AnimBlueprint.uasset, FlushAsyncLoading=0.010259ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.136402ms, TagPackageExports=2.805818ms, BeginCacheForCookedPlatformData=0.010595ms, SerializeImports=0.136070ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.016224ms, SerializeSummary=0.009932ms, SerializeNames=0.072833ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.145007ms, SortExportsNonSeekfree=0.155274ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.755500ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.017215ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016555ms, SerializeExports=0.042044ms, SerializeBulkData=0.008278ms, AsyncWrite=0.078134ms, UnaccountedTime=0.112895ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_161, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialCharacter.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.122830ms, TagPackageExports=0.280749ms, BeginCacheForCookedPlatformData=0.017878ms, SerializeImports=0.120841ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.008941ms, SerializeSummary=0.009269ms, SerializeNames=0.047673ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.077803ms, SortExportsNonSeekfree=0.019863ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=7.937078ms, SortExportsSeekfree=0.013243ms, BuildDependencyMap=0.339348ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.003308ms, SerializeStringAssetReferenceMap=0.002652ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.029132ms, SerializeExports=0.079125ms, SerializeBulkData=0.010263ms, AsyncWrite=0.093360ms, UnaccountedTime=0.130441ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_162, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/SpriteEditorTutorial.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.078462ms, TagPackageExports=0.132095ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.118524ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.006292ms, SerializeSummary=0.010591ms, SerializeNames=0.070188ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.026487ms, SortExportsNonSeekfree=0.006288ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.382386ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.038404ms, SerializeExports=0.135738ms, SerializeBulkData=0.010926ms, AsyncWrite=0.070520ms, UnaccountedTime=0.079457ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_163, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/FlipbookEditorTutorial.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.070520ms, TagPackageExports=0.115875ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.090715ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.005960ms, SerializeSummary=0.008278ms, SerializeNames=0.064228ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.024170ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.332724ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.084091ms, SerializeBulkData=0.008278ms, AsyncWrite=0.106603ms, UnaccountedTime=0.074159ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_186, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1__4410B99AB8D8E546A8817042EF75F318D48732CD, StartTime=2015.11.20-16.11.04, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1__4410B99AB8D8E546A8817042EF75F318D48732CD, StartTime=2015.11.20-16.11.04, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=31.069286ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_164, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DFlipbook_TutorialIcon.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.075150ms, TagPackageExports=0.086408ms, BeginCacheForCookedPlatformData=0.038408ms, SerializeImports=0.057936ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009600ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.173811ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.051647ms, SerializeBulkData=0.008274ms, AsyncWrite=0.078134ms, UnaccountedTime=0.304252ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_165, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Manage_Mode.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.088062ms, TagPackageExports=0.168517ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.158913ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005957ms, SerializeSummary=0.013243ms, SerializeNames=0.090383ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.031121ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.450257ms, SortExportsSeekfree=0.008937ms, BuildDependencyMap=0.011921ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.003312ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019200ms, SerializeExports=0.165205ms, SerializeBulkData=0.009932ms, AsyncWrite=0.094354ms, UnaccountedTime=0.122827ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_166, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Sculpt_Mode.uasset, FlushAsyncLoading=0.014238ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.107601ms, TagPackageExports=0.189703ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.193011ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005960ms, SerializeSummary=0.009932ms, SerializeNames=0.083432ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.027146ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.442974ms, SortExportsSeekfree=0.008605ms, BuildDependencyMap=0.011589ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=0.214864ms, SerializeBulkData=0.011258ms, AsyncWrite=0.105944ms, UnaccountedTime=0.141036ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_167, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Painting_Mode.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081114ms, TagPackageExports=0.208244ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.247307ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.009272ms, SerializeNames=0.086408ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024833ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.435360ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.274457ms, SerializeBulkData=0.008941ms, AsyncWrite=0.066217ms, UnaccountedTime=0.089720ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
